No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor
212;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1455;LOVILLEA;18;Miss Glam Bengkulu;2;500000;0;;
213;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);564;LUCIDO;18;Miss Glam Bengkulu;2;500000;0;;
214;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);101;MADAME GIE;18;Miss Glam Bengkulu;1;500000;0;;
215;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);168;MARIMAR;18;Miss Glam Bengkulu;1;500000;0;;
216;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1135;MILK RECIPE;18;Miss Glam Bengkulu;1;500000;0;;
217;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1135;MILK RECIPE;26;Miss Glam Lubuk Linggau;1;500000;0;;
218;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);377;MIRANDA;18;Miss Glam Bengkulu;1;500000;0;;
219;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1726;MYSTIC EYES;18;Miss Glam Bengkulu;2;500000;0;;
220;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1726;MYSTIC EYES;26;Miss Glam Lubuk Linggau;2;500000;0;;
221;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1057;NUFACE;18;Miss Glam Bengkulu;1;500000;0;;
222;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);104;PIXY;18;Miss Glam Bengkulu;2;500000;0;;
223;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);2412;PIXY DEO;18;Miss Glam Bengkulu;2;500000;0;;
224;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);565;PUCELLE;18;Miss Glam Bengkulu;2;500000;0;;
225;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1164;SEA MAKEUP;18;Miss Glam Bengkulu;1;500000;0;;
226;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1164;SEA MAKEUP;26;Miss Glam Lubuk Linggau;1;500000;0;;
227;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);927;SECRET CLEAN;18;Miss Glam Bengkulu;1;500000;0;;
228;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);145;SILKYGIRL;18;Miss Glam Bengkulu;4;500000;0;;
229;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);145;SILKYGIRL;26;Miss Glam Lubuk Linggau;4;500000;0;;
230;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1304;THE ORIGINOTE;18;Miss Glam Bengkulu;1;500000;0;;
231;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);157;TOKYO NIGHT;18;Miss Glam Bengkulu;1;500000;0;;
232;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);166;WHITELAB;18;Miss Glam Bengkulu;2;500000;0;;
233;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);166;WHITELAB;26;Miss Glam Lubuk Linggau;2;500000;0;;
234;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);1856;WONDERLUX;18;Miss Glam Bengkulu;1;500000;0;;
235;2392;CV. BUMI ANGKASA SEJAHTERA  - PPN (BKL);398;XIXIU;18;Miss Glam Bengkulu;1;500000;0;;
236;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);38;AZARINE;20;Miss Glam Palembang;1;500000;0;;
237;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);423;CARESO;20;Miss Glam Palembang;2;500000;0;;
238;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1160;CBD;20;Miss Glam Palembang;1;500000;0;;
239;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1165;ELFORMULA;20;Miss Glam Palembang;1;500000;0;;
240;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);778;ESENSES;17;Miss Glam Lampung;1;500000;0;;
241;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);778;ESENSES;20;Miss Glam Palembang;1;500000;0;;
242;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);70;FANBO;20;Miss Glam Palembang;1;500000;0;;
243;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1327;GLOWSOPHY;20;Miss Glam Palembang;1;500000;0;;
244;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1198;GRACE AND GLOW;20;Miss Glam Palembang;1;500000;0;;
245;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1198;GRACE AND GLOW;22;Miss Glam Bangka;1;500000;0;;
246;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);80;HERBORIST;20;Miss Glam Palembang;1;500000;0;;
247;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);325;HIMALAYA;20;Miss Glam Palembang;5;500000;0;;
248;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);83;IMPLORA;20;Miss Glam Palembang;1;500000;0;;
249;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1524;LAB ON HAIR;20;Miss Glam Palembang;1;500000;0;;
250;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1524;LAB ON HAIR;22;Miss Glam Bangka;1;500000;0;;
251;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1265;LILITH & EVE;20;Miss Glam Palembang;1;500000;0;;
252;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);101;MADAME GIE;20;Miss Glam Palembang;1;500000;0;;
253;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);101;MADAME GIE;22;Miss Glam Bangka;1;500000;0;;
254;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);168;MARIMAR;20;Miss Glam Palembang;1;500000;0;;
255;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1135;MILK RECIPE;20;Miss Glam Palembang;1;500000;0;;
256;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1135;MILK RECIPE;22;Miss Glam Bangka;1;500000;0;;
257;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);377;MIRANDA;20;Miss Glam Palembang;1;500000;0;;
258;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1726;MYSTIC EYES;20;Miss Glam Palembang;2;500000;0;;
259;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1726;MYSTIC EYES;22;Miss Glam Bangka;2;500000;0;;
260;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1057;NUFACE;20;Miss Glam Palembang;1;500000;0;;
261;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);387;SALSA;20;Miss Glam Palembang;2;500000;0;;
262;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1164;SEA MAKEUP;20;Miss Glam Palembang;1;500000;0;;
263;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);927;SECRET CLEAN;20;Miss Glam Palembang;1;500000;0;;
264;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1304;THE ORIGINOTE;20;Miss Glam Palembang;1;500000;0;;
265;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);157;TOKYO NIGHT;20;Miss Glam Palembang;1;500000;0;;
266;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);166;WHITELAB;20;Miss Glam Palembang;2;500000;0;;
267;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);1856;WONDERLUX;20;Miss Glam Palembang;1;500000;0;;
268;2547;CV. BUMI ANGKASA SEJAHTERA - PPN (PLB);398;XIXIU;20;Miss Glam Palembang;1;500000;0;;
269;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);1544;GATSBY;20;Miss Glam Palembang;2;500000;0;;
270;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);1455;LOVILLEA;20;Miss Glam Palembang;2;500000;0;;
271;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);564;LUCIDO;20;Miss Glam Palembang;2;500000;0;;
272;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);104;PIXY;20;Miss Glam Palembang;2;500000;0;;
273;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);2412;PIXY DEO;20;Miss Glam Palembang;2;500000;0;;
274;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);565;PUCELLE;20;Miss Glam Palembang;2;500000;0;;
275;2544;CV. BUMI BAHANA JAYANATHA - PPN (PLB);145;SILKYGIRL;20;Miss Glam Palembang;4;500000;0;;
276;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);2322;BRAVEN;20;Miss Glam Palembang;1;500000;0;;
277;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);65;EVANGELINE;20;Miss Glam Palembang;1;500000;0;;
278;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);437;FOCALLURE;20;Miss Glam Palembang;2;500000;0;;
279;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);437;FOCALLURE;26;Miss Glam Lubuk Linggau;2;500000;0;;
280;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);1219;KELAYA;17;Miss Glam Lampung;2;500000;0;;
281;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);1219;KELAYA;20;Miss Glam Palembang;2;500000;0;;
282;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);1219;KELAYA;28;Miss Glam Kedaton;2;500000;0;;
283;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);838;PINKFLASH;20;Miss Glam Palembang;2;500000;0;;
284;2568;CV. CAHAYA NITYA GEMILANG - PPN (PLB);838;PINKFLASH;26;Miss Glam Lubuk Linggau;2;500000;0;;
285;2493;CV. COSWINE - PPN (MDN);107;MARSHWILLOW;33;Miss Glam Halat;2;500000;0;;
286;2493;CV. COSWINE - PPN (MDN);107;MARSHWILLOW;36;Miss Glam Dr. Mansyur;2;500000;0;;
287;2493;CV. COSWINE - PPN (MDN);107;MARSHWILLOW;39;Miss Glam Aceh;2;500000;0;;
288;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;8;Miss Glam Pekanbaru;2;500000;0;;
289;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;19;Miss Glam Medan;2;500000;0;;
290;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;25;Miss Glam Tembilahan;2;500000;0;;
291;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;30;Miss Glam Tanjung Pinang;2;500000;0;;
292;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;34;Miss Glam Duri;2;500000;0;;
293;2638;CV. COSWINE -PPN (PKU);107;MARSHWILLOW;35;Miss Glam Sudirman;2;500000;0;;
294;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);1806;AMATERASUN;17;Miss Glam Lampung;2;500000;0;;
295;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);1806;AMATERASUN;28;Miss Glam Kedaton;2;500000;0;;
296;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);44;BIZARRE;17;Miss Glam Lampung;2;500000;0;;
297;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);2322;BRAVEN;17;Miss Glam Lampung;1;500000;0;;
298;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);2322;BRAVEN;28;Miss Glam Kedaton;1;500000;0;;
299;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);423;CARESO;17;Miss Glam Lampung;2;500000;0;;
300;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);423;CARESO;28;Miss Glam Kedaton;2;500000;0;;
301;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);61;DEAR ME BEAUTY;17;Miss Glam Lampung;2;500000;0;;
302;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);61;DEAR ME BEAUTY;28;Miss Glam Kedaton;2;500000;0;;
303;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);65;EVANGELINE;17;Miss Glam Lampung;1;500000;0;;
304;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);65;EVANGELINE;28;Miss Glam Kedaton;1;500000;0;;
305;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);25;NPURE;17;Miss Glam Lampung;2;500000;0;;
306;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);25;NPURE;28;Miss Glam Kedaton;2;500000;0;;
307;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);1680;SAFF & CO;17;Miss Glam Lampung;4;500000;0;;
308;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);1680;SAFF & CO;28;Miss Glam Kedaton;4;500000;0;;
309;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);54;SOMETHINC;17;Miss Glam Lampung;2;500000;0;;
310;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);54;SOMETHINC;28;Miss Glam Kedaton;2;500000;0;;
311;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);287;STUDIO TROPIK;17;Miss Glam Lampung;3;500000;0;;
312;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);287;STUDIO TROPIK;28;Miss Glam Kedaton;3;500000;0;;
313;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);166;WHITELAB;17;Miss Glam Lampung;2;500000;0;;
314;2331;CV. CRISENDO DAMA DISTRINDO - PPN (LPG);166;WHITELAB;28;Miss Glam Kedaton;2;500000;0;;
315;107;CV. DAHLIA - PPN (PDG) ;35010;;43;Miss Glam Soeta;5;500000;0;;
316;107;CV. DAHLIA - PPN (PDG) ;18004;;43;Miss Glam Soeta;2;500000;0;;
317;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;7;Miss Glam Padang;3;500000;0;;
318;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;9;Miss Glam Jambi;3;500000;0;;
319;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;13;Miss Glam Bukittinggi;3;500000;0;;
320;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;15;Miss Glam Muaro Bungo;3;500000;0;;
321;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;17;Miss Glam Lampung;3;500000;0;;
322;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;18;Miss Glam Bengkulu;3;500000;0;;
323;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;19;Miss Glam Medan;3;500000;0;;
324;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;20;Miss Glam Palembang;3;500000;0;;
325;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;21;Miss Glam Damar;3;500000;0;;
326;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;22;Miss Glam Bangka;3;500000;0;;
327;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;23;Miss Glam Payakumbuh;3;500000;0;;
328;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;24;Miss Glam Solok;3;500000;0;;
329;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;26;Miss Glam Lubuk Linggau;3;500000;0;;
330;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;28;Miss Glam Kedaton;3;500000;0;;
331;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;29;Miss Glam Rantau Prapat;3;500000;0;;
332;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;30;Miss Glam Tanjung Pinang;3;500000;0;;
333;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;31;Miss Glam Sutomo;3;500000;0;;
334;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;32;Miss Glam Pasaman Barat;3;500000;0;;
335;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;33;Miss Glam Halat;3;500000;0;;
336;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;36;Miss Glam Dr. Mansyur;3;500000;0;;
337;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;38;Miss Glam P. Sidimpuan;3;500000;0;;
338;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;41;Miss Glam Sei Penuh;3;500000;0;;
339;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;42;Miss Glam Mayang;3;500000;0;;
340;107;CV. DAHLIA - PPN (PDG) ;1520;ANIMATE;43;Miss Glam Soeta;3;500000;0;;
341;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;7;Miss Glam Padang;2;500000;0;;
342;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;9;Miss Glam Jambi;2;500000;0;;
343;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;13;Miss Glam Bukittinggi;2;500000;0;;
344;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;15;Miss Glam Muaro Bungo;2;500000;0;;
345;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;17;Miss Glam Lampung;2;500000;0;;
346;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;18;Miss Glam Bengkulu;2;500000;0;;
347;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;20;Miss Glam Palembang;2;500000;0;;
348;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;21;Miss Glam Damar;2;500000;0;;
349;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;22;Miss Glam Bangka;2;500000;0;;
350;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;23;Miss Glam Payakumbuh;2;500000;0;;
351;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;24;Miss Glam Solok;2;500000;0;;
352;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;26;Miss Glam Lubuk Linggau;2;500000;0;;
353;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;28;Miss Glam Kedaton;2;500000;0;;
354;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;30;Miss Glam Tanjung Pinang;2;500000;0;;
355;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;31;Miss Glam Sutomo;2;500000;0;;
356;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;32;Miss Glam Pasaman Barat;2;500000;0;;
357;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;39;Miss Glam Aceh;2;500000;0;;
358;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;41;Miss Glam Sei Penuh;2;500000;0;;
359;107;CV. DAHLIA - PPN (PDG) ;358;BIO 2;42;Miss Glam Mayang;2;500000;0;;
360;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;7;Miss Glam Padang;2;500000;0;;
361;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;8;Miss Glam Pekanbaru;2;500000;0;;
362;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;9;Miss Glam Jambi;2;500000;0;;
363;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;13;Miss Glam Bukittinggi;2;500000;0;;
364;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;14;Miss Glam Panam;2;500000;0;;
365;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;15;Miss Glam Muaro Bungo;2;500000;0;;
366;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;17;Miss Glam Lampung;2;500000;0;;
367;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;18;Miss Glam Bengkulu;2;500000;0;;
368;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;20;Miss Glam Palembang;2;500000;0;;
369;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;21;Miss Glam Damar;2;500000;0;;
370;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;22;Miss Glam Bangka;2;500000;0;;
371;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;23;Miss Glam Payakumbuh;2;500000;0;;
372;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;24;Miss Glam Solok;2;500000;0;;
373;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;25;Miss Glam Tembilahan;2;500000;0;;
374;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;26;Miss Glam Lubuk Linggau;2;500000;0;;
375;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;27;Miss Glam Dumai;2;500000;0;;
376;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;28;Miss Glam Kedaton;2;500000;0;;
377;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;30;Miss Glam Tanjung Pinang;2;500000;0;;
378;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;31;Miss Glam Sutomo;2;500000;0;;
379;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;32;Miss Glam Pasaman Barat;2;500000;0;;
380;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;34;Miss Glam Duri;2;500000;0;;
381;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;35;Miss Glam Sudirman;2;500000;0;;
382;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;38;Miss Glam P. Sidimpuan;2;500000;0;;
383;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;40;Miss Glam Marpoyan;2;500000;0;;
384;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;41;Miss Glam Sei Penuh;2;500000;0;;
385;107;CV. DAHLIA - PPN (PDG) ;996;BIOAQUA;42;Miss Glam Mayang;2;500000;0;;
386;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;7;Miss Glam Padang;3;500000;0;;
387;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;8;Miss Glam Pekanbaru;3;500000;0;;
388;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;13;Miss Glam Bukittinggi;3;500000;0;;
389;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;19;Miss Glam Medan;3;500000;0;;
390;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;21;Miss Glam Damar;3;500000;0;;
391;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;31;Miss Glam Sutomo;3;500000;0;;
392;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;33;Miss Glam Halat;3;500000;0;;
393;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;35;Miss Glam Sudirman;3;500000;0;;
394;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;36;Miss Glam Dr. Mansyur;3;500000;0;;
395;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;40;Miss Glam Marpoyan;3;500000;0;;
396;107;CV. DAHLIA - PPN (PDG) ;523;BIOTALK;43;Miss Glam Soeta;3;500000;0;;
397;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;7;Miss Glam Padang;2;500000;0;;
398;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;7;Miss Glam Padang;2;500000;0;;
399;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;13;Miss Glam Bukittinggi;2;500000;0;;
400;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;13;Miss Glam Bukittinggi;2;500000;0;;
401;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;21;Miss Glam Damar;2;500000;0;;
402;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;21;Miss Glam Damar;2;500000;0;;
403;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;23;Miss Glam Payakumbuh;2;500000;0;;
404;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;23;Miss Glam Payakumbuh;2;500000;0;;
405;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;24;Miss Glam Solok;2;500000;0;;
406;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;24;Miss Glam Solok;2;500000;0;;
407;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;31;Miss Glam Sutomo;2;500000;0;;
408;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;31;Miss Glam Sutomo;2;500000;0;;
409;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;32;Miss Glam Pasaman Barat;2;500000;0;;
410;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;32;Miss Glam Pasaman Barat;2;500000;0;;
411;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;38;Miss Glam P. Sidimpuan;2;500000;0;;
412;107;CV. DAHLIA - PPN (PDG) ;1945;CAPTAIN;38;Miss Glam P. Sidimpuan;2;500000;0;;
413;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;7;Miss Glam Padang;2;500000;0;;
414;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;9;Miss Glam Jambi;2;500000;0;;
415;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;13;Miss Glam Bukittinggi;2;500000;0;;
416;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;15;Miss Glam Muaro Bungo;2;500000;0;;
417;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;21;Miss Glam Damar;2;500000;0;;
418;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;22;Miss Glam Bangka;2;500000;0;;
419;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;23;Miss Glam Payakumbuh;2;500000;0;;
420;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;24;Miss Glam Solok;2;500000;0;;
421;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;30;Miss Glam Tanjung Pinang;2;500000;0;;
422;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;31;Miss Glam Sutomo;2;500000;0;;
423;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;32;Miss Glam Pasaman Barat;2;500000;0;;
424;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;38;Miss Glam P. Sidimpuan;2;500000;0;;
425;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;41;Miss Glam Sei Penuh;2;500000;0;;
426;107;CV. DAHLIA - PPN (PDG) ;423;CARESO;42;Miss Glam Mayang;2;500000;0;;
427;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;7;Miss Glam Padang;2;500000;0;;
428;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;8;Miss Glam Pekanbaru;2;500000;0;;
429;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;9;Miss Glam Jambi;2;500000;0;;
430;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;13;Miss Glam Bukittinggi;2;500000;0;;
431;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;14;Miss Glam Panam;2;500000;0;;
432;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;15;Miss Glam Muaro Bungo;2;500000;0;;
433;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;17;Miss Glam Lampung;2;500000;0;;
434;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;18;Miss Glam Bengkulu;2;500000;0;;
435;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;19;Miss Glam Medan;2;500000;0;;
436;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;20;Miss Glam Palembang;2;500000;0;;
437;107;CV. DAHLIA - PPN (PDG) ;1772;COVER MAKE;21;Miss Glam Damar;2;500000;0;;
